Venta real,Predicción LightGBM
6078,6701.978055840182
5558,5787.683516162782
8294,7839.27775160258
4576,4925.237264877388
13448,9966.076909016923
3771,6003.947708998717
10379,11232.574339808145
5209,8000.598533059421
8567,6639.072238239095
4353,5234.6715397651915
5206,6183.541727872504
8051,7409.861872209364
4696,6479.723215691004
5010,5326.944504688194
15396,13568.06266383109
7340,8033.489790314524
10851,10619.692650572615
4064,5560.1923387168235
7058,7460.2228699115785
9545,6805.163428989018
9426,7505.186142754878
4567,4226.21054658354
3814,5248.986313659808
11348,7727.14495416779
8049,7387.722230785813
6802,9082.969416396027
11498,10198.927503500103
15722,13799.237922125498
7312,7387.019939584553
5586,7696.619624090193
12533,9766.85937919261
9324,7945.2207285223585
4587,5343.268857189569
6993,6426.903054510421
4325,5587.397710991241
5997,7593.189278888167
5781,6114.059825653914
9083,7644.439323608372
5298,5356.458381618483
6042,6556.5821025435835
9597,10062.160280208573
2831,5013.492110029539
2954,5617.523005816557
7814,7016.479090506079
4905,8206.859984836363
11393,9910.410577410443
4768,6105.460208346893
8656,9520.930397850363
6922,5464.224715804421
11538,8651.25490088702
7544,6571.2277032576
5880,8669.153023302815
13518,8843.085707262579
9497,8048.629715880404
8327,8716.661801747312
8035,5622.385193417727
5612,5701.161785502467
5758,6978.758631254444
8362,7338.392376395603
6348,4792.482354856373
5180,8319.953474347489
6133,5386.604985108532
10005,7007.112209564386
5376,5489.691373875328
5132,5881.500361243016
5048,5872.0476706829395
12880,10586.016235856223
5926,8239.222462165684
3613,4864.409877020791
4661,5089.752667945666
5057,5202.778372824353
6198,5586.488495703001
5490,5686.7097609565635
5918,6068.777729191933
4670,6460.161853492893
6995,8398.856202418749
3888,4240.359610953101
7560,7297.939098358168
13045,10371.109476375063
4429,5377.151882311905
5568,6636.347301506294
6265,6772.488771644781
5043,4915.517757280279
6444,5950.329105436341
12287,10141.165591694691
2428,4261.5519449337435
3919,5991.518958291089
4723,4730.86105745848
6008,8082.615412298406
6540,6140.217711124474
6692,6764.222971472823
4362,5536.919808283742
6468,6417.479974083393
11527,8096.468171456632
3855,4748.297898493953
2606,4626.01982401756
2986,3949.515880036191
8165,6493.327982735981
4393,5775.571444137839
8443,8718.489213231718
4654,5664.863935214847
5178,6514.838262662964
8360,7119.153914366283
7774,9045.844480494972
3595,6501.122752135548
13173,12341.309792395205
5041,5319.715959718818
6410,7281.451848972589
6947,5343.8720018679305
9235,7522.682926848567
5506,5831.908054845746
2267,3809.6695548530192
11221,11588.916187420986
9297,8235.570518434988
1608,3103.2765702706497
6854,6522.762225859956
5584,6207.840572183989
7279,7238.745204236428
3685,4707.07705766404
12023,11254.83852517889
5762,5723.292443173699
3779,4633.373372978782
10106,8386.262918545051
7805,7621.670185046477
3502,6571.276114577147
14221,10405.7484921792
6546,6698.874895836027
9677,8181.665428591367
5701,5977.319972181297
8854,6904.665220158468
7961,8054.048164423535
8300,7231.035213619186
8919,7684.493001779445
6198,6626.158293710157
3418,4438.151724664303
9518,8226.692202117802
6204,7669.544802878386
8634,6701.996753566784
6192,5613.9317576118865
6255,7973.944894116878
4230,5417.875739206103
6271,5141.564670033325
4445,5300.247776628796
7013,7135.891538117885
11065,10415.137573975884
9924,10103.15464285009
5525,6619.554579683192
6797,6260.398283546099
7583,7120.673025666559
6562,6767.906193678436
3262,6141.563750610005
5823,6588.939364808811
2973,4190.735495404086
6917,6300.5438581734115
5837,5983.583094364699
4553,5324.212543562409
6578,6164.891402096686
12812,11591.953167353511
7205,7616.847333277874
4923,5084.858506037283
7189,7537.663858017703
6062,6058.191757872963
5734,5691.266643076937
7088,6111.183996471508
3630,4436.549490163814
5758,8736.580687737802
6508,6401.041784333427
6528,5954.6194791908965
6723,8544.264311457235
6633,6030.651638823204
11566,9620.96039495317
6158,7736.424500023522
5656,7189.132808489864
2430,3620.7726772451215
10972,10573.443909464384
6523,4972.834970270703
7878,6898.848628570958
10666,8739.119396703472
6730,6713.10361332536
3853,4905.23662782196
6885,6390.525676781559
6727,6399.729494195076
12750,10126.809425568128
3847,6044.132344998056
4134,4734.329588159761
5035,5314.658834989027
3710,4425.822611775073
10648,7733.463587016536
7563,6902.265968096234
14407,10768.55789395335
5722,6270.094936376817
8644,9230.575053023416
9511,6296.979112884189
5263,6694.755209356345
5428,6475.955954885355
7994,6502.944560515413
5380,5714.839511610499
14069,12784.384273311518
5776,5677.873099595626
6498,6444.846408045593
8477,10438.536546487381
7684,7479.1773034021535
19865,15809.709827044548
2568,4435.917347183101
8831,7163.4347540505805
4028,4420.547979441183
12501,10241.240367742555
2110,3831.6120915989723
4789,4972.562744888478
10726,10460.890092702939
15296,10830.366852989777
4648,5530.337433919501
9989,7876.244417548022
8640,8038.632964637833
5671,6267.209880164735
5262,6482.177829172983
8155,8907.73003496509
4886,5907.4491620609715
7482,6868.463204080865
10160,9886.762533008456
5530,5994.2718413015655
6882,6115.677587021998
5492,6551.31440550125
5437,6279.938689919992
4351,4884.90666617639
4655,5761.41123640844
5492,7181.963512624179
8149,6777.799145957678
6992,7798.430073860858
4585,6675.062575463541
17651,9910.195411417735
5390,6545.6028820071915
7027,6796.561125481627
4098,5471.357377666156
4732,5295.239949168412
5239,7799.087438683117
4954,5506.983837571065
7186,6900.14043120305
7530,9202.875462913511
7889,6855.638227637979
5094,6734.997457933352
12327,8109.48834399719
8393,6558.3672919587125
5532,5832.40652314114
8744,10558.065242505183
1888,3864.9203609961833
5643,5291.0551477030995
3600,4271.9763510830935
8504,7352.67087902504
13676,10811.78785664114
4452,5434.36806645834
4237,5866.825726256483
2963,4408.937595191549
5520,6545.42413108422
5498,7951.2445264900025
8482,7777.923859415871
7934,5147.747169126106
3643,5126.664739481442
2831,4064.5558561633934
8673,8640.052357003518
6167,6348.027448498235
8634,7201.821113911262
7700,7197.212225805571
9060,7021.688946531586
10496,7860.929164958952
3834,5194.284685155553
2423,4322.794594467837
7455,7412.809833231678
8961,7831.891492096715
2648,4249.544914893051
5116,4907.934242565679
6140,6883.25544244508
5327,5010.8369064629
12195,8162.479021904411
2157,3325.310608209909
8545,8037.712700471561
7226,8146.365568515396
3850,4971.159594948803
7207,6848.320995335982
4776,5560.37285408138
5326,5869.3471668589
6041,6543.893996917917
6186,7994.260422044619
7104,7767.551505255389
5414,7066.17822041771
3547,5433.73320063951
6439,5192.54677133672
16836,11726.306096807104
3062,6222.692686936901
3188,4999.803899694252
5408,5758.8593264648935
5075,5276.891403169393
1942,4309.279327266532
8039,9197.963829184248
6717,7419.593812164195
7564,7644.84920263401
13540,10905.69180724275
7917,7534.9474663658275
11239,9996.318597284018
5370,5624.37242188273
10488,7787.245146851526
7005,7892.445911271208
6968,8996.271159992768
3026,5858.180653040825
3056,4008.179575006948
5662,5620.8202718271805
9534,8540.645760863645
2809,5209.426171913266
4607,5547.263946679577
3378,4240.814088993532
10407,6323.702679877386
4730,4996.337614547735
10402,8582.571135503216
9140,8326.042786820142
5083,8847.434022437055
5974,6464.550599023375
3650,5478.235717175683
11156,11272.47863777493
4593,5422.9232238247205
2055,4309.4934260525215
7074,7802.853143972486
5179,7244.639332163161
7133,5203.711171291489
2755,6751.530597263844
8834,6237.1844368228285
8455,8482.157258464485
8068,7699.838846369878
12545,10917.341239995809
3213,5068.38428368647
10936,9291.908178798662
7455,8575.7544248189
5709,5643.758206089303
4631,5972.474206411139
6230,8517.836323850775
3378,5117.325474346059
5077,5725.103180355014
4321,3741.2069394060613
19586,13388.568569195544
4984,5509.6441856551955
8015,7563.954301928968
4939,5809.6485352269765
5252,6193.490872216749
3724,5340.071510393529
9545,10592.145614318784
6943,9262.608915161307
5257,5469.130642255462
5987,6123.056990456881
14295,8495.984449713053
6505,6903.125207604852
5237,6811.74450764435
10938,11479.398407843588
8816,6254.361032655435
8843,8897.80137398027
5583,6384.034501341628
5747,6017.266713237505
7215,7015.3608481441115
8435,8615.694892923575
7098,6479.861813037498
10115,10311.124942542405
11781,7573.094300309957
4804,8919.530658939246
10920,7592.309477261917
5178,6332.8430883993415
4364,4453.082409277947
4879,5257.624293569528
7989,8031.825679414126
5702,5370.742916233723
4562,5594.379161577062
4081,4961.63936626296
6592,7934.326472962233
7971,6489.02413320644
10030,7839.742139433956
9601,8198.784820333556
5995,4473.156659196344
6538,7020.87968998454
5415,6617.03098129287
4645,5394.992271537158
4303,4526.237886121434
10190,10232.101448606618
8950,6596.134659898133
10146,11165.928306712734
6511,5776.274475434626
4969,5621.006448882683
4879,5343.230326465071
8810,7133.33697083609
6842,5815.392808128024
4007,5253.819005632769
5534,5692.974911135654
12408,7437.54309818135
6868,6333.932036849987
12868,8957.218589462605
9739,9581.902626330188
8871,8210.840849174387
7549,9795.349093445844
6953,6461.371106962506
7920,7566.103376375694
4645,5611.273254691465
10036,6510.820787132569
7217,5976.6777076033095
5708,7368.075523343601
6081,5208.726997309076
11898,11216.942434539891
4037,4665.910994844495
9503,9621.39275676487
6405,6258.53351006404
7268,6859.702311597434
8641,6278.146155463483
5832,4718.586757906614
5262,6464.49459919242
19208,13918.375205696846
4937,6317.152544954672
5347,6776.473769741057
2653,4945.590821108196
4921,5609.912341598157
6683,6096.396791649432
6993,7161.5815556986445
7826,7045.539053341259
10444,8958.556675350916
6503,5987.526448454277
7164,6368.175401922335
12031,10195.699894710258
2935,5028.5947507432975
2197,3846.761744629988
8244,6783.0731639478145
9325,7987.05016876643
5350,6084.510722324857
16786,10655.84097055442
2815,5185.4721534557675
3078,4062.2359314462838
3848,4922.928106136385
5486,6190.676171078675
7200,8102.558857686666
8901,9289.030045417097
20160,10736.670937458533
5181,6445.532307699017
6061,6527.53521655671
6008,5966.998011822545
5428,6080.694290302945
7227,7208.91419653891
7815,7521.315958296358
5542,6187.982384236485
8731,6742.168011846301
10699,9917.907691178103
4460,4878.1153695549965
15399,12397.63697586508
6342,6833.581527585466
4066,6343.123297393371
15608,8082.595665452266
4703,6457.583059081784
5472,8352.671602849477
7354,6861.15057359795
3809,5353.423450379143
18138,12781.40481352224
6501,5942.12400507311
4211,5656.221198188188
4515,4196.903215309887
4247,5495.030593588469
5840,5984.37016761651
6507,5600.749154497701
9550,7861.405482985739
8969,8777.838578895196
3444,4901.692963377371
6382,6984.119133113994
12916,12909.938230577804
2846,5870.173228385079
7239,7606.724000814469
3195,4359.723835935056
4063,4548.920322480469
5637,6938.069735702525
4935,4936.232887896615
4097,4467.337085698729
6255,5402.515330269701
12396,8468.157350628686
5136,8560.697499536653
6037,5285.873884741297
7718,7356.3801184150425
6406,6622.227701525791
9397,11013.597372911796
6338,5269.699417902014
7915,7556.327989693862
9202,7212.797756767634
6064,5422.503073821664
7211,5846.003504837057
3748,5351.149535159605
6282,8184.0215205522145
9339,8432.887702153179
10163,7653.863463967537
12630,9726.447750616286
7109,6821.888025029254
6426,6949.908632925035
4929,5569.0445603811795
11172,11607.823467586157
5560,6201.688254361393
12506,10717.62117428004
4791,6258.248391909948
7678,7225.690072703841
4488,8206.052564440426
7446,7137.315412232858
6042,6406.717655429138
5316,5867.411653343433
3926,5182.01953539867
6770,5846.193736363668
6537,8360.762693211384
9625,7480.860537923097
4747,5316.529485676056
5254,5937.927224303463
6602,7306.313553730691
5874,5964.105765951515
3101,4728.045597198146
2985,5514.862718433215
10444,10617.588524343531
8133,5668.6508475997425
6227,6118.050224467158
7024,6363.454550249001
12408,9880.775905945984
3824,6201.763270002634
11919,9150.729179793034
7291,6810.9092324813955
3773,6964.446821908819
5094,6662.675204774685
6044,5507.760154944654
4468,5227.623473938407
7645,9772.53024024624
5110,6013.185220796689
4754,7016.466792898221
7852,9713.252177461596
8789,9451.880357050168
4698,7561.563161125312
6669,7180.648379404153
8032,7564.343652021241
3103,4806.218136289667
6144,7471.8184784310015
2744,4009.6344189997717
4918,5099.509553111938
4568,5184.926629349795
8756,9521.934026405257
5021,5494.5282998399125
3943,6113.7282873420045
7947,8405.22198029434
8464,6112.851635386871
10610,11190.398397789775
8228,7025.262036180601
12309,9202.267402474503
11008,10360.65995416285
5448,5718.7838169267225
7150,6660.012887417664
9171,7921.882293881902
3713,6554.055073647016
5000,6636.974860372262
7603,7877.252272698843
3916,4262.851645203359
4465,6246.455319777264
7997,7505.792757106334
5781,5072.456608777497
5747,7064.797327078176
7090,7116.899714589918
7024,5504.243491567047
3859,5725.189949503128
6887,5856.957968041187
7273,6068.2605637520655
5335,5218.022789823094
6398,7394.718302121398
6231,5600.869846762979
15175,12199.989413144676
4205,4898.969690013138
13686,9908.174403541258
3818,9030.550655192565
14372,10336.513312410883
7574,7158.318829775484
7796,6754.171658579527
5230,6181.767411067737
6003,6468.980718984227
9447,8990.598288011419
3738,5218.541405086903
11144,6478.43321561103
5657,5627.092322217705
7619,5429.614827460176
8105,9638.93772299679
9662,11226.584476707078
4036,6003.842797467272
12445,11283.744953129308
10293,9974.806892262157
10450,10994.19723899364
4275,5041.163816414823
12738,11246.182138513792
10091,8302.086859766294
7794,6363.856046969536
9955,8110.940473123191
6216,5922.024891500789
5615,4652.261756987694
13691,9984.69260114986
5856,6468.18579648445
15842,12250.722179285061
7111,10237.19489849309
6121,6036.011470534045
5577,7490.052423088917
8386,8070.950372064892
4396,6405.424691471156
4155,4866.507671732324
6059,6337.880248985568
14420,9980.15687107393
4924,6473.316425439898
6815,5871.770370883692
4022,5252.772969623095
8794,8968.127089576377
6060,5413.2914960713915
4320,5014.22233341267
7155,7838.497512448767
8577,7925.877413330706
19604,14865.756355778658
12883,10113.819576054237
6474,8206.723274796466
6510,6454.40024622111
4351,8017.083302868547
6715,7303.414003417172
2257,5421.357730639069
11359,7083.296009529031
5514,6750.128347099788
4583,4156.308598520026
6900,6378.675975905491
9025,9294.402253293598
5823,5330.59457174726
7713,8161.850429144959
14226,10408.503463645315
3799,5058.9246027917225
8319,6048.014583296175
6612,7097.30191384871
8752,6726.185230725781
11414,8895.342997299447
5637,5525.104648214358
3450,4903.105802519922
6088,5721.960377519641
1437,3937.5346586341766
3051,4242.817014404757
9469,10182.41646933116
8932,8342.633024411689
9288,9344.920871946626
21729,14695.706986152007
8884,7904.663580809714
4721,5542.083398369867
5653,8198.968859274159
5599,5216.166819216317
16074,12396.372315979866
9330,7072.604005895772
3984,5213.346695949435
7037,8179.577423032373
4491,4165.882886696523
5791,4849.409037433294
7107,6470.4552267074405
7810,6440.721909971123
4328,4778.466657305134
5102,7508.336012422025
18612,13540.820407035475
6558,5572.523746189305
4412,5934.487883421374
3963,6748.014993678702
5752,6545.317340125513
5755,5496.56252333488
7403,7148.976634768802
6432,8746.375153093175
3407,4683.372170216805
11746,7991.736579535659
11411,10193.256005990459
4652,6913.789844665055
7345,7132.74806086057
4443,4721.457726728582
6489,5220.016106898051
10738,10284.007802617858
4425,4497.39107543132
3646,5698.596489931841
5010,6842.958946698893
3863,4593.223327253613
6658,6699.713709770188
9312,7154.632168850175
3474,4135.063245628385
2775,4887.413666874637
15838,15535.296715725852
6988,8283.725322177314
9997,7518.666191224224
5111,6158.739766206684
9350,7593.240814755635
4741,5516.586820900325
4414,4859.328249086691
9957,8237.095424291036
7558,6004.268618819319
4645,7098.184034497959
4613,5345.909893542747
6135,5783.327509678487
3394,6220.543920048717
4471,5918.296349178742
7505,6883.630665354992
7829,6551.054535127954
4926,7787.077338546914
7254,7068.131651532578
9954,7722.565171542122
6962,6276.015412006622
3792,4727.533271213359
3676,5003.164503398662
12805,10278.279953876718
5709,6753.3045295137035
6508,6302.014824225021
23032,16229.49818985895
6298,5510.305084595578
16465,12989.059303641852
5471,6373.396225232508
9515,9309.57680708919
2711,4344.295532460353
9618,7988.002594174706
5390,7237.2794183764845
12129,7526.934301381889
11315,7601.756020265671
6031,6234.98569510796
7720,5750.000361239699
4155,6756.806708197578
4211,4918.862366292021
4306,5428.078860224053
9453,7877.2273727861275
17097,14913.203820942208
9113,7394.899776773056
8704,6442.147998470032
5925,7067.9627489853565
7439,8127.467142445993
13119,9922.368401630394
5560,6143.457565770948
10898,9343.008174825414
4409,5477.135858329995
6480,6958.2231910103255
5976,6312.345542106702
4912,4491.360091731321
16756,11776.977902512095
5255,4914.557663506372
5864,6188.706667600063
9731,6570.387743697841
5270,5324.082754337227
3505,6128.725149368475
3063,4470.599376955638
6695,7949.894470525554
6685,5149.14446573007
2602,7256.974534258771
6166,6335.347181931317
3113,6716.506649856632
6403,6937.587785271463
9312,5825.407815041868
7837,9311.997540689048
5624,6432.867617319698
7938,7666.002347789381
9842,7322.2830978221255
4119,5438.57764333377
6668,6695.550147798165
8968,8012.1991606546235
5179,6226.053953100054
4209,4108.091176094103
5091,5229.640868175439
6792,6814.962252112292
6797,8351.05323442014
7209,5911.969115141057
4802,5492.857716172618
4978,6655.769477242361
5482,5085.129795145403
15936,11341.981102441749
7707,7031.104113292883
5811,6599.874194898861
5256,6586.015909659577
8471,8187.230585556599
8876,8444.916650960711
17824,17671.67267634321
12172,9613.104365191673
6614,6264.819426974458
4215,4736.5523008613845
5827,5824.338795761842
8292,8127.176196057955
4868,5876.961064844417
6434,6779.285331563258
4371,5446.937130660242
7845,7734.8644007531575
9613,8408.6266458272
3871,4201.845469106427
5519,6559.317332266858
4585,4506.029100017426
8314,8245.21495120442
8055,8503.706192077365
5344,4842.5665595030105
9486,9588.11018756346
6758,8044.962592464456
7590,6948.850550304292
17076,12145.22575093193
11997,8459.0887785937
5552,5752.2265857102475
6851,6588.38243242698
4324,4904.272057975922
4576,7209.625422092351
4365,5129.641816599716
5083,6179.006624568346
6171,7030.925336340639
6328,6504.014047668202
7163,6856.1493641335865
7297,6344.692774643481
3176,4318.425616698804
9039,9133.056668276338
7253,7474.716874104481
6114,7120.63991060388
7736,5709.416888891552
10253,9771.546643023737
6033,6325.454337876483
5180,6795.487418889629
9159,8126.607795676893
5645,6399.532419548817
4537,5437.626311051339
3956,6084.099683677456
8104,6914.007400704233
6356,5014.9693597711785
8634,7617.3891828665255
3793,5126.711289354199
9086,7715.644920113474
5760,7870.541213812573
7164,7538.414690696807
5102,5765.31397294284
7326,6449.300206012785
5744,5206.139069620681
7609,5934.904394009554
9786,10314.774439570872
6901,7461.402532599093
7935,8854.407176774845
4656,5779.1922417570795
2793,4590.346624528616
3863,4136.669906760422
4916,6921.5416974437685
3471,4960.146782597121
6556,6642.923460843122
3488,4692.2212848897
4602,6454.717475034562
10605,9510.847015780048
7585,9071.894108136137
6989,6841.737835223866
3820,5037.430527384015
3804,6006.809728941558
8350,8169.4486957612735
7196,8231.779626157097
14817,13749.41812936538
7068,7198.06415015635
8628,7526.928993119017
8227,10430.492896765196
3423,4696.064280515797
4435,5932.819080649944
12509,11504.623894246983
6806,9289.872210924652
19008,16288.679716070938
4411,4394.343203036952
8317,8360.838073419913
7569,7183.999869977253
9158,6653.910319892792
8820,8592.37448862654
12118,9042.472731151927
8236,8621.403726692914
16993,15587.651403238737
7060,6476.391525892967
4437,6201.203987418953
5387,5620.036707768726
7007,8659.375659750403
4384,7884.144951521693
6101,5207.853624111736
6303,6067.10487044243
12868,11657.832848824833
3859,5578.517318697432
7394,7832.787825594613
14260,13084.888421991891
7718,6666.358621643188
8325,9092.025402136036
5957,6407.673306210273
15695,12316.618698860222
10322,11452.888751235172
6477,6074.231257570303
2922,3730.0823422740373
5438,6303.286151440655
7330,7518.940365079274
4685,6009.314243543688
4572,5374.060024925706
4676,5581.693995260832
4698,6441.761651071969
6413,9152.312789249754
11245,9889.849063089265
5951,5563.185903032847
4952,6125.913171030501
3523,5180.2097527486785
2468,4200.205549428564
2911,7590.429610218376
8701,8031.546724596262
6169,5359.20123085254
4069,4919.362788464011
9284,7666.941855443593
5293,5337.749782973352
3541,4612.713607690071
5155,5505.46788264096
4355,5808.018519585835
9572,6996.088246580433
4865,5196.564521500257
5509,5897.009500979331
7987,7724.116665164772
4970,5556.253387961653
6597,6065.873488967913
5500,5761.131973928777
4039,4461.678150381051
11194,7939.721926321248
15072,13735.626895124044
7401,7430.24989053834
9280,8932.627794634298
7403,6897.560292999159
6924,6478.904750506775
10997,9637.4744476519
8156,7827.490491695017
9327,7991.183697983873
14989,11506.719326508188
7408,7630.887278308109
2921,4864.581431387836
6631,8379.014351108788
6119,6800.195522704652
17042,15956.160888248956
3800,5717.579963069018
6106,7234.382611085537
10164,7076.181104109277
5395,6663.637880959615
6080,5587.338934122962
2350,5463.151884923419
3123,4502.709628528322
6845,7528.607797930877
2872,5605.368279425364
8711,8060.450580785569
7397,7604.6311907180225
4683,5604.762658509127
10235,10648.246247063953
7781,7406.69150940714
6147,5699.712095147671
6310,5595.246886512235
5495,6859.001363905933
3549,4342.560894234952
5689,6201.220374139642
4620,6646.543332848939
1143,3243.8858395871625
3593,5816.009736216451
5970,6831.334322642752
11149,10031.093970684078
5603,5013.416738090307
5478,8735.490073210773
4052,5686.0441829163465
5932,7103.110518620338
6039,6154.785615560064
7019,6279.856324085187
9144,11261.054400703651
5740,5578.232127429676
6344,5551.134130856132
10230,7631.38366833836
11788,9324.796501663328
4871,5168.253181628703
8023,8249.827342729744
8795,6444.458228359553
4331,5389.2527165776955
2423,4342.732181832385
5418,7487.514850134868
5162,5608.789167144191
5392,6836.6071394718665
6024,8740.489052010638
3492,6108.095823325527
5757,6076.839375559101
4855,7911.142349140117
7799,8847.911671597894
6052,5429.211689143039
4304,5269.164077436723
9983,8373.957732343539
2370,4532.874305069822
10834,6866.550916783955
7026,6637.400992999514
10066,9505.364058948859
2668,5003.237933011086
9366,8352.816888923007
8933,8189.257877912563
10262,8099.271980341541
3499,4694.423997760445
9729,6432.043856408907
5328,6267.015749599948
5376,5712.440258967942
6659,5395.747797920389
4654,5109.053599532584
5078,5483.775355243184
5860,5254.031956131278
5956,7281.461784318112
7481,7739.41942426584
16312,14268.689998890584
2458,5142.371705809907
1439,3449.3968834967663
10682,8307.00242214195
10083,7706.773918121393
8254,6263.836308186035
9804,7320.19147606908
28025,17771.40671841531
8596,6611.348885293942
7528,8718.183555246347
9853,10142.155823166986
5932,6005.33988017725
6590,7251.513688544577
7835,7368.644527652923
7038,5772.80367493291
7603,6087.58605954486
7073,8576.767089216532
3687,5342.156766480939
2037,4162.317730225142
5914,5248.245644169111
9977,8741.222340854461
5188,5945.314162649641
6438,6006.952449088676
5035,6280.418621895101
8171,8199.908619580658
5247,5643.482491034977
3691,5469.660759179044
10609,6898.1652950940315
5405,6234.494960138779
6615,7839.9930254923665
3485,5656.818428642725
5385,5302.298226519316
6328,6120.135469478895
11978,9667.050709490773
10163,10499.502129572755
4695,5217.685968334024
7756,8313.874716752407
4488,9321.256585611682
4212,5535.0320055415195
7869,5617.881837463948
9925,7009.403082708662
17030,12664.680018503006
3243,4775.246290567204
7834,7192.604440958359
3836,6307.419248647932
7000,9862.02300590641
5834,7054.091461720219
5893,7508.15885984005
4324,5302.422367176186
7010,6752.958795960565
7827,7720.888051714426
7776,7609.118768394786
8305,7433.276558769329
3326,4788.823750116931
3764,5372.996240532211
8254,7332.774703083075
4082,5389.63177544385
6058,6118.4912647480805
12919,10176.805024037594
5963,6018.561652950531
6503,6122.144334871282
7559,6917.891419898943
7178,7484.074498869326
3364,4075.250221955984
9273,6449.891647797158
5784,6669.9423836217065
5099,5525.606795219973
3100,4985.620003030511
3596,5253.603098198696
11043,7970.476788034469
6528,5275.400685160704
8340,7680.205019935484
6996,8811.64771983504
4275,5111.383476685202
7761,7491.862842159529
3941,5172.3813175277755
3537,5520.641016112365
8074,6690.54085542023
5566,7266.16036680761
7591,6377.547747635979
4979,5339.031759549764
10832,11209.481923524028
11139,9231.410021080548
6159,7143.686962067609
10409,8366.984552310996
5546,5638.706044129952
3700,4017.4623976826606
8698,10372.521730605618
6049,5618.254598167046
7302,9743.818134953006
7572,6709.274757106337
6257,7335.8657727739765
6005,7283.277011720719
4672,5371.401927708612
4174,4987.976077616663
7133,7095.045013275226
5415,6159.937916195467
7404,7542.775335317859
7020,7766.766457441168
8654,5994.839889475764
3371,6190.18445646521
11883,8348.168113201365
6571,7811.973092250659
5952,6653.754504918498
4799,5007.017083292154
4025,5859.7959377488305
11836,8158.369905376559
7554,7811.385594613921
12428,7098.522964291923
3628,5127.525651687603
5396,6465.269050391815
7562,8434.115757903372
8615,9077.033092080117
6112,5497.037851491948
5432,6037.595031179968
5385,6273.392816221945
6107,5664.226919404076
3747,6739.891638090992
4259,4768.601560942262
10178,9152.882590956988
11932,12317.2364728571
3716,4865.328993454162
7395,8316.502887900897
4172,6224.556379410902
7548,8803.116024283949
11099,9084.017922434634
5797,7118.987335727698
6361,7031.608765080304
2608,4453.879250242973
8004,9502.947123994534
8999,7495.185444528041
6181,7392.5850532180575
5904,6645.618465245852
5033,5556.7423400354955
5642,5620.055893937055
5817,5983.7579631145545
17484,11847.176766874836
7938,9136.055122471766
10097,8586.812651416536
10330,9594.755285372874
5441,5815.105572707133
6187,5617.489120713681
5690,4916.721012538761
5298,7525.70712137159
7101,6714.953788637206
8702,7875.570400003338
5610,5750.580171972749
3988,6419.924843428315
9782,7111.314432619689
4890,5384.746185660803
19438,12102.245097040624
8622,9068.43448192564
2124,3962.4000307350134
11899,10715.289571255109
12689,8733.146106928261
2423,4112.012005392892
6155,6258.870870792001
6592,7753.038824348072
1570,3236.786141517079
5679,5827.823157710923
10860,9759.41592554729
5885,5767.570070016736
3556,7426.83410398629
4369,5558.298054763396
4759,5240.999041910627
8613,5775.648966652011
9838,8773.397352440914
5830,7222.6530901861115
4666,5115.573026457838
4658,5444.662898603712
8006,7315.589649669455
9765,7422.568269377507
6097,6201.549404107723
4863,4930.109746001261
6799,7071.629871612787
6897,8875.777322774484
3790,5189.7305148088935
3078,5074.968121866109
7696,8990.666529406748
4238,4560.753893613037
11904,7478.61700377857
7202,9562.802796338192
9146,10780.090678164841
5717,7103.713377321915
11441,10268.7154147688
4205,7148.457290421188
8359,7621.797060752465
6261,5910.52129410687
3464,4888.563907536667
5304,4958.672529514771
3972,4837.160377392427
6283,6110.070161634634
10228,8376.643630730392
5622,6761.2149468708785
5605,5754.267201141217
9794,9218.041171909446
7405,8004.598603349428
4339,5363.745050918373
11058,10810.515998621539
7813,8085.822818563763
6933,6605.351006933622
8697,8932.665110350028
4059,4889.148665880266
6209,5525.542399504102
7279,7494.231823893049
7447,6343.600639428548
5522,4850.535882347266
6000,7800.347342686757
7061,5981.142557997166
7319,6983.709772939952
7347,7883.628046456791
5502,5001.446391764774
5781,10498.338833945409
5535,5835.040453855704
6549,7219.184641821592
2825,5322.243081729294
6516,8540.574294138416
7873,8154.92599807172
6576,8750.812921145909
11842,8585.988607562089
6054,6000.424002399451
7974,7394.046909775512
10402,11309.864751323188
5922,6780.569015063698
5123,5153.87651717098
2743,5057.870781336404
7135,5609.045031016509
6706,8786.302991555018
17201,11466.382809418856
4140,4271.383851748974
5439,6377.090105438689
6057,5272.113255079904
6243,6524.691283515543
3949,5464.448980893172
18502,16651.466072741638
5536,4973.99867480748
6628,9162.56951500202
7135,4993.144555280197
4753,4443.230746757138
5391,7623.640203871721
9347,9063.288331816279
4356,4152.4040529998665
4014,6558.492765340242
9206,7170.6057794733015
5052,5643.7813453412
5853,8550.16755684517
3528,4732.399388856667
7380,6219.920788284899
5463,5277.112306076382
3758,4601.652551481887
7912,7142.369171413258
5433,4996.154093350639
6202,7513.9919154183035
9591,5756.703519220813
5658,6330.420726120311
8433,8168.950565239705
5293,5737.496777222061
7665,6470.847819739141
6591,6759.6531460968035
2362,4127.317580380823
2768,3895.243334402542
13703,12600.163724648439
6982,8420.92948779424
7311,7874.420538679597
8626,9614.165516849602
9647,9466.325108569794
10035,9545.968113029043
9194,7136.307509995245
3328,4705.352433760168
12982,8945.201300686922
5420,7065.673115961986
7384,6271.694310645128
2638,3710.5386038419106
12130,8167.593682513845
10952,9698.25940368983
